pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Butte	Sev	CM022185.2_RagTag	60700001	60750000	0.0042139594490956	48648	18440	4375932	294372
Sev	AZ	CM022185.2_RagTag	60700001	60750000	0.0042949112279241	48648	23822	5546564	291316
WTX	Sev	CM022185.2_RagTag	60700001	60750000	0.0049377750802351	48648	26912	5450228	387652
WTX	Butte	CM022185.2_RagTag	60700001	60750000	0.0050161743716857	48649	74326	14817268	750412
WTX	AZ	CM022185.2_RagTag	60700001	60750000	0.0050777444420636	48649	95360	18779992	679608
WTX	Butte	CM022185.2_RagTag	60750001	60800000	0.0037858173847963	49100	56654	14964800	747200
WTX	Sev	CM022185.2_RagTag	60750001	60800000	0.0035024714157583	49100	19322	5516676	375324
WTX	AZ	CM022185.2_RagTag	60750001	60800000	0.0037599979724206	49100	71210	18938840	701160
Butte	Sev	CM022185.2_RagTag	60750001	60800000	0.0031960236870626	49100	14190	4439892	273708
Butte	AZ	CM022185.2_RagTag	60750001	60800000	0.003585249140695	49100	54640	15240224	471776
Sev	AZ	CM022185.2_RagTag	60750001	60800000	0.0032146384430739	49100	18058	5617428	274572
WTX	AZ	CM022185.2_RagTag	60800001	60850000	0.0038705575780327	48994	72668	18774556	823044
Butte	Sev	CM022185.2_RagTag	60800001	60850000	0.003218474731199	48977	14070	4371636	331788
Butte	AZ	CM022185.2_RagTag	60800001	60850000	0.0034436322888777	48994	51850	15056776	621304
Sev	AZ	CM022185.2_RagTag	60800001	60850000	0.0033340169021381	48977	18534	5559060	320220
WTX	Butte	CM022185.2_RagTag	60800001	60850000	0.003821921195541	48994	56446	14769012	909068
WTX	Sev	CM022185.2_RagTag	60800001	60850000	0.0036209128075391	48977	19740	5451664	427616
WTX	Sev	CM022185.2_RagTag	60850001	60900000	0.0046994736589501	48964	25850	5500616	375064
WTX	AZ	CM022185.2_RagTag	60850001	60900000	0.0049010943219161	48964	91834	18737448	848152
Butte	Sev	CM022185.2_RagTag	60850001	60900000	0.0043287333692972	48964	19226	4441484	259060
WTX	Butte	CM022185.2_RagTag	60850001	60900000	0.0048350016174324	48964	71564	14801236	867244
Butte	AZ	CM022185.2_RagTag	60850001	60900000	0.0045074607843111	48964	68186	15127364	541116
Sev	AZ	CM022185.2_RagTag	60850001	60900000	0.0046305255399256	48964	26034	5622256	253424
WTX	AZ	CM022185.2_RagTag	60900001	60950000	0.0050476045605156	48741	93974	18617544	878856
WTX	Butte	CM022185.2_RagTag	60900001	60950000	0.0050569369597651	48741	74080	14649184	947936
WTX	Sev	CM022185.2_RagTag	60900001	60950000	0.0049643485651767	48739	26844	5407356	441564
Butte	Sev	CM022185.2_RagTag	60900001	60950000	0.0044708744474665	48739	19436	4347248	331888
Sev	AZ	CM022185.2_RagTag	60900001	60950000	0.0045868272574942	48739	25348	5526260	322660
Butte	AZ	CM022185.2_RagTag	60900001	60950000	0.0044401342714773	48741	66470	14970268	626852
Sev	AZ	CM022185.2_RagTag	60950001	61000000	0.0047062492985808	48292	25832	5488872	306168
Butte	AZ	CM022185.2_RagTag	60950001	61000000	0.0049725057508216	48292	73254	14731808	721632
WTX	Sev	CM022185.2_RagTag	60950001	61000000	0.0056672167470458	48292	30468	5376184	418856
WTX	AZ	CM022185.2_RagTag	60950001	61000000	0.0057569639085271	48292	106306	18465636	851164
Butte	Sev	CM022185.2_RagTag	60950001	61000000	0.0041678053475875	48292	17874	4288588	347444
WTX	Butte	CM022185.2_RagTag	60950001	61000000	0.0055585591580301	48292	80194	14427120	1026320
WTX	Sev	CM022185.2_RagTag	61000001	61050000	0.0038826704270607	48901	21190	5457584	410656
Butte	AZ	CM022185.2_RagTag	61000001	61050000	0.003889124518619	48902	58832	15127312	521328
Butte	Sev	CM022185.2_RagTag	61000001	61050000	0.003606491138024	48901	15852	4395408	299184
WTX	AZ	CM022185.2_RagTag	61000001	61050000	0.0041472305705212	48902	77922	18788924	771876
WTX	Butte	CM022185.2_RagTag	61000001	61050000	0.0040640120977249	48902	60328	14844444	804196
Sev	AZ	CM022185.2_RagTag	61000001	61050000	0.0036336043672299	48901	20208	5561420	306820
Sev	AZ	CM022185.2_RagTag	61050001	61100000	0.0035605167645858	48917	20142	5657044	213716
Butte	AZ	CM022185.2_RagTag	61050001	61100000	0.0038453385785926	48923	58414	15190860	464500
Butte	Sev	CM022185.2_RagTag	61050001	61100000	0.0031983857427541	48917	14310	4474132	222476
WTX	AZ	CM022185.2_RagTag	61050001	61100000	0.0043911020015742	48923	83124	18930100	639100
WTX	Sev	CM022185.2_RagTag	61050001	61100000	0.0039308046364624	48917	21914	5574940	295820
WTX	Butte	CM022185.2_RagTag	61050001	61100000	0.0042802221729454	48923	64084	14972120	683240
WTX	Sev	CM022185.2_RagTag	61100001	61150000	0.0045007068785575	48822	24322	5404040	454600
WTX	AZ	CM022185.2_RagTag	61100001	61150000	0.0045352777370091	48822	84422	18614516	914284
Butte	Sev	CM022185.2_RagTag	61100001	61150000	0.0039652360860249	48822	17352	4376032	310880
Sev	AZ	CM022185.2_RagTag	61100001	61150000	0.0039965159690774	48822	22116	5533820	324820
Butte	AZ	CM022185.2_RagTag	61100001	61150000	0.0038585807024004	48822	58174	15076528	546512
WTX	Butte	CM022185.2_RagTag	61100001	61150000	0.00436390789711	48822	64262	14725792	897248
Butte	AZ	CM022185.2_RagTag	61150001	61200000	0.0051556181097086	49094	78184	15164816	545264
Butte	Sev	CM022185.2_RagTag	61150001	61200000	0.0047440562427436	49079	20970	4420268	292756
WTX	Butte	CM022185.2_RagTag	61150001	61200000	0.0052582311402122	49094	78462	14921748	788332
WTX	Sev	CM022185.2_RagTag	61150001	61200000	0.0047978638772918	49079	26464	5515788	375492
WTX	AZ	CM022185.2_RagTag	61150001	61200000	0.0053539581791574	49094	101314	18923196	714404
Sev	AZ	CM022185.2_RagTag	61150001	61200000	0.004510834424079	49079	25282	5604728	286552
WTX	Sev	CM022185.2_RagTag	61200001	61250000	0.0037695054760715	48616	20224	5365160	468760
WTX	AZ	CM022185.2_RagTag	61200001	61250000	0.0040751420411276	48616	75988	18646712	799688
Butte	Sev	CM022185.2_RagTag	61200001	61250000	0.003401111116268	48616	14656	4309180	357956
Butte	AZ	CM022185.2_RagTag	61200001	61250000	0.0035807351666419	48616	53618	14974020	583100
Sev	AZ	CM022185.2_RagTag	61200001	61250000	0.0031552542412385	48616	17328	5491792	342128
WTX	Butte	CM022185.2_RagTag	61200001	61250000	0.0040972858950382	48616	59934	14627732	929388
WTX	Butte	CM022185.2_RagTag	61250001	61300000	0.0033705895256124	49011	50216	14898284	785236
Sev	AZ	CM022185.2_RagTag	61250001	61300000	0.0031506715394369	49010	17532	5564528	316792
Butte	AZ	CM022185.2_RagTag	61250001	61300000	0.0034557018419393	49011	52280	15128620	554900
Butte	Sev	CM022185.2_RagTag	61250001	61300000	0.0028448847231376	49010	12482	4387524	317532
WTX	AZ	CM022185.2_RagTag	61250001	61300000	0.0036004560239082	49011	68064	18904272	700128
WTX	Sev	CM022185.2_RagTag	61250001	61300000	0.0030388980409015	49010	16654	5480276	401044
Butte	Sev	CM022185.2_RagTag	61300001	61350000	0.0033418142090963	48917	14548	4353324	343092
WTX	AZ	CM022185.2_RagTag	61300001	61350000	0.0038234159171492	48921	71498	18700032	868368
WTX	Sev	CM022185.2_RagTag	61300001	61350000	0.0033236078668218	48917	17962	5404368	466152
WTX	Butte	CM022185.2_RagTag	61300001	61350000	0.0037434180051044	48921	54920	14671084	983636
Sev	AZ	CM022185.2_RagTag	61300001	61350000	0.0033085286837717	48917	18350	5546272	324248
Butte	AZ	CM022185.2_RagTag	61300001	61350000	0.0038357556548874	48921	57762	15058832	595888
WTX	Butte	CM022185.2_RagTag	61350001	61400000	0.004922188633501	48922	72796	14789356	865684
Sev	AZ	CM022185.2_RagTag	61350001	61400000	0.0039548225170311	48921	22060	5578000	292640
Butte	Sev	CM022185.2_RagTag	61350001	61400000	0.0038438172429285	48921	16906	4398232	298280
Butte	AZ	CM022185.2_RagTag	61350001	61400000	0.0042928138077196	48922	64882	15114096	540944
WTX	AZ	CM022185.2_RagTag	61350001	61400000	0.0049799970615586	48922	93416	18758244	810556
WTX	Sev	CM022185.2_RagTag	61350001	61400000	0.0047751281453696	48921	26062	5457864	412776
WTX	Butte	CM022185.2_RagTag	61400001	61450000	0.004435625185075	48473	64650	14575172	936188
WTX	Sev	CM022185.2_RagTag	61400001	61450000	0.004065350026003	48472	21794	5360916	455844
WTX	AZ	CM022185.2_RagTag	61400001	61450000	0.0046696858284586	48473	86540	18532296	856904
Butte	Sev	CM022185.2_RagTag	61400001	61450000	0.0039632913130443	48472	17088	4311568	341840
Sev	AZ	CM022185.2_RagTag	61400001	61450000	0.0040155868365183	48472	22024	5484628	332132
Butte	AZ	CM022185.2_RagTag	61400001	61450000	0.0042536761174318	48473	63412	14907576	603784
Butte	AZ	CM022185.2_RagTag	61450001	61500000	0.0038463457703074	48388	57348	14909736	574424
Sev	AZ	CM022185.2_RagTag	61450001	61500000	0.0037520023497166	48388	20490	5461084	345476
WTX	Sev	CM022185.2_RagTag	61450001	61500000	0.0038396871857759	48388	20590	5362416	444144
WTX	AZ	CM022185.2_RagTag	61450001	61500000	0.0040605557020976	48388	75492	18591544	763656
Butte	Sev	CM022185.2_RagTag	61450001	61500000	0.0038743499334815	48388	16658	4299560	345688
WTX	Butte	CM022185.2_RagTag	61450001	61500000	0.0040603619157235	48388	59436	14638104	846056
WTX	Sev	CM022185.2_RagTag	61500001	61550000	0.0048150594598682	48450	25980	5395572	418428
Sev	AZ	CM022185.2_RagTag	61500001	61550000	0.0045329576040029	48450	25094	5535900	278100
Butte	AZ	CM022185.2_RagTag	61500001	61550000	0.0048079328471064	48450	71496	14870424	633576
Butte	Sev	CM022185.2_RagTag	61500001	61550000	0.0046590796945658	48450	20206	4336908	314292
WTX	AZ	CM022185.2_RagTag	61500001	61550000	0.0050760087858031	48450	93910	18500756	879244
WTX	Butte	CM022185.2_RagTag	61500001	61550000	0.0051413732757328	48450	74516	14493404	1010596
Sev	AZ	CM022185.2_RagTag	61550001	61600000	0.0064551231988392	47762	34880	5403460	328340
Butte	AZ	CM022185.2_RagTag	61550001	61600000	0.0063348271297828	47765	92522	14605292	679508
Butte	Sev	CM022185.2_RagTag	61550001	61600000	0.0061044232777479	47762	25884	4240204	345236
WTX	Sev	CM022185.2_RagTag	61550001	61600000	0.006188468969524	47762	32722	5287576	444224
WTX	Butte	CM022185.2_RagTag	61550001	61600000	0.0066460128262084	47765	94964	14288868	995932
WTX	AZ	CM022185.2_RagTag	61550001	61600000	0.0067833931132641	47765	123534	18211240	894760
Sev	AZ	CM022185.2_RagTag	61600001	61650000	0.0068872930634552	48688	38148	5538896	303664
Butte	AZ	CM022185.2_RagTag	61600001	61650000	0.006290367006447	48688	94456	15015976	564184
Butte	Sev	CM022185.2_RagTag	61600001	61650000	0.0064221152124714	48688	27980	4356820	317228
WTX	AZ	CM022185.2_RagTag	61600001	61650000	0.0069705190277632	48688	130212	18680388	794812
WTX	Sev	CM022185.2_RagTag	61600001	61650000	0.006787520736878	48688	36774	5417884	424676
WTX	Butte	CM022185.2_RagTag	61600001	61650000	0.0064922349993532	48688	95356	14687700	892460
Butte	AZ	CM022185.2_RagTag	61650001	61700000	0.0050157634853377	48563	75258	15004296	535864
Butte	Sev	CM022185.2_RagTag	61650001	61700000	0.0050524625307375	48562	21796	4313936	348112
WTX	AZ	CM022185.2_RagTag	61650001	61700000	0.0053280991302132	48563	99568	18687340	737860
WTX	Sev	CM022185.2_RagTag	61650001	61700000	0.0052278353187192	48562	28080	5371248	456312
WTX	Butte	CM022185.2_RagTag	61650001	61700000	0.0052305701022676	48563	77040	14728796	811364
Sev	AZ	CM022185.2_RagTag	61650001	61700000	0.0052894309347268	48562	28940	5471288	356272
Butte	Sev	CM022185.2_RagTag	61700001	61750000	0.0053447846485457	47114	22406	4192124	331300
WTX	AZ	CM022185.2_RagTag	61700001	61750000	0.0059691698866462	47119	108144	18117092	730508
WTX	Sev	CM022185.2_RagTag	61700001	61750000	0.0055740818394125	47114	29138	5227408	426872
WTX	Butte	CM022185.2_RagTag	61700001	61750000	0.0057213098594546	47119	81722	14283792	794288
Sev	AZ	CM022185.2_RagTag	61700001	61750000	0.0055706157914847	47114	29624	5317904	336376
Butte	AZ	CM022185.2_RagTag	61700001	61750000	0.0057371046988216	47119	83330	14524748	553332
WTX	Butte	CM022185.2_RagTag	61750001	61800000	0.0057053426349858	46178	78750	13802852	974108
WTX	Sev	CM022185.2_RagTag	61750001	61800000	0.0053139468691444	46166	27146	5108444	432916
WTX	AZ	CM022185.2_RagTag	61750001	61800000	0.0062144147118663	46178	109618	17639312	831888
Butte	Sev	CM022185.2_RagTag	61750001	61800000	0.0051143809532185	46166	20934	4093164	339924
Sev	AZ	CM022185.2_RagTag	61750001	61800000	0.0055025266274723	46166	28782	5230688	310672
Butte	AZ	CM022185.2_RagTag	61750001	61800000	0.0056413520115365	46178	79742	14135264	641696
Sev	AZ	CM022185.2_RagTag	61800001	61850000	0.0041199123683992	48714	22830	5541380	304300
WTX	Butte	CM022185.2_RagTag	61800001	61850000	0.0045747734551653	48714	66312	14495144	1093336
Butte	Sev	CM022185.2_RagTag	61800001	61850000	0.0040723262784927	48714	17732	4354268	322276
WTX	Sev	CM022185.2_RagTag	61800001	61850000	0.0043977278902146	48714	23632	5373684	471996
WTX	AZ	CM022185.2_RagTag	61800001	61850000	0.0046312644273153	48714	85460	18452844	1032756
Butte	AZ	CM022185.2_RagTag	61800001	61850000	0.0039016067926242	48714	58334	14951276	637204
WTX	AZ	CM022185.2_RagTag	61850001	61900000	0.0053828257327486	48779	100246	18623304	888296
Sev	AZ	CM022185.2_RagTag	61850001	61900000	0.0050282568372293	48770	27824	5533528	319952
Butte	AZ	CM022185.2_RagTag	61850001	61900000	0.0049279499637844	48779	74214	15059812	549468
Butte	Sev	CM022185.2_RagTag	61850001	61900000	0.0048500392788098	48770	21164	4363676	319108
WTX	Sev	CM022185.2_RagTag	61850001	61900000	0.0050360917437449	48770	27176	5396248	457232
WTX	Butte	CM022185.2_RagTag	61850001	61900000	0.0053440531286348	48779	78474	14684360	924920
Butte	Sev	CM022185.2_RagTag	61900001	61950000	0.0051090733040952	43629	19734	3862540	326804
WTX	AZ	CM022185.2_RagTag	61900001	61950000	0.00556809094059	43639	93270	16750804	704796
WTX	Sev	CM022185.2_RagTag	61900001	61950000	0.0053082091079044	43629	25634	4829124	407556
WTX	Butte	CM022185.2_RagTag	61900001	61950000	0.0055933363149024	43639	73438	13129552	834928
Butte	AZ	CM022185.2_RagTag	61900001	61950000	0.0051508225844701	43639	68982	13392424	572056
Sev	AZ	CM022185.2_RagTag	61900001	61950000	0.0051570078313125	43629	25408	4926888	309792
WTX	Sev	CM022185.2_RagTag	61950001	62000000	0.0049763672445204	48615	26932	5411980	421940
Butte	AZ	CM022185.2_RagTag	61950001	62000000	0.0045138432116326	48616	67390	14929628	627492
Butte	Sev	CM022185.2_RagTag	61950001	62000000	0.0045248619140138	48615	19684	4350188	316948
WTX	AZ	CM022185.2_RagTag	61950001	62000000	0.0051590441457393	48616	95820	18573208	873192
WTX	Butte	CM022185.2_RagTag	61950001	62000000	0.0051788687525865	48616	75334	14546420	1010700
Sev	AZ	CM022185.2_RagTag	61950001	62000000	0.0045211536717095	48615	25120	5556104	277816
Sev	AZ	CM022185.2_RagTag	62000001	62050000	0.0062508445058327	47982	33308	5328560	430600
Butte	Sev	CM022185.2_RagTag	62000001	62050000	0.0060232884634408	47982	25330	4205344	401984
WTX	AZ	CM022185.2_RagTag	62000001	62050000	0.0063382131762326	47993	115806	18271080	926120
WTX	Sev	CM022185.2_RagTag	62000001	62050000	0.006282486014593	47982	32712	5206856	552304
WTX	Butte	CM022185.2_RagTag	62000001	62050000	0.0062299668815371	47993	89812	14416128	941632
Butte	AZ	CM022185.2_RagTag	62000001	62050000	0.0057264844451081	47993	84514	14758444	599316
Butte	AZ	CM022185.2_RagTag	62050001	62100000	0.00491309836777	43561	65754	13383408	556112
Sev	AZ	CM022185.2_RagTag	62050001	62100000	0.004443060390172	43555	21658	4874568	352752
Butte	Sev	CM022185.2_RagTag	62050001	62100000	0.0046066804710213	43555	17620	3824880	356976
WTX	AZ	CM022185.2_RagTag	62050001	62100000	0.005104730347595	43561	85410	16731540	692860
WTX	Sev	CM022185.2_RagTag	62050001	62100000	0.0049441933015234	43555	23646	4782580	444740
WTX	Butte	CM022185.2_RagTag	62050001	62100000	0.0053559964277106	43561	70312	13127716	811804
Butte	Sev	CM022185.2_RagTag	62100001	62150000	0.0047136148662165	48327	20264	4299036	340548
WTX	AZ	CM022185.2_RagTag	62100001	62150000	0.0056500703368606	48329	104588	18510920	820680
WTX	Sev	CM022185.2_RagTag	62100001	62150000	0.0054791946448851	48327	29392	5364292	435188
WTX	Butte	CM022185.2_RagTag	62100001	62150000	0.0055194653817111	48329	80026	14498868	966412
Butte	AZ	CM022185.2_RagTag	62100001	62150000	0.0047132176905287	48329	69920	14834876	630404
Sev	AZ	CM022185.2_RagTag	62100001	62150000	0.004491116161167	48327	24648	5488168	311312
WTX	Sev	CM022185.2_RagTag	62150001	62200000	0.0053484365343663	48873	29044	5430372	434508
WTX	AZ	CM022185.2_RagTag	62150001	62200000	0.0050242045815193	48874	93528	18615484	934116
Butte	Sev	CM022185.2_RagTag	62150001	62200000	0.0048832433394266	48873	21296	4361036	330868
Butte	AZ	CM022185.2_RagTag	62150001	62200000	0.0044678004201399	48874	66782	14947400	692280
Sev	AZ	CM022185.2_RagTag	62150001	62200000	0.0052113537261895	48873	29080	5580124	284756
WTX	Butte	CM022185.2_RagTag	62150001	62200000	0.0049689880030837	48874	72266	14543404	1096276
WTX	Sev	CM022185.2_RagTag	62200001	62250000	0.0057972291359221	48884	31584	5448120	417960
WTX	AZ	CM022185.2_RagTag	62200001	62250000	0.0056268016457526	48884	105250	18705120	848480
Butte	Sev	CM022185.2_RagTag	62200001	62250000	0.0050323514839266	48884	22020	4375688	317176
Butte	AZ	CM022185.2_RagTag	62200001	62250000	0.0045723224529215	48884	68724	15030436	612444
Sev	AZ	CM022185.2_RagTag	62200001	62250000	0.0051801691788733	48884	28846	5568544	297536
WTX	Butte	CM022185.2_RagTag	62200001	62250000	0.0056390506913244	48884	82900	14701056	941824
WTX	Butte	CM022185.2_RagTag	62250001	62300000	0.0058957756788262	47238	84220	14284804	831356
Sev	AZ	CM022185.2_RagTag	62250001	62300000	0.0056272456607358	47231	29976	5326940	341620
Butte	AZ	CM022185.2_RagTag	62250001	62300000	0.0054925325239961	47238	79968	14559404	556756
Butte	Sev	CM022185.2_RagTag	62250001	62300000	0.0053276161864097	47231	22330	4191368	343480
WTX	AZ	CM022185.2_RagTag	62250001	62300000	0.0061816574246664	47238	112200	18150472	744728
WTX	Sev	CM022185.2_RagTag	62250001	62300000	0.0059038918068955	47231	30848	5225028	443532
Sev	AZ	CM022185.2_RagTag	62300001	62350000	0.0054524972495961	48306	29796	5464652	332668
Butte	AZ	CM022185.2_RagTag	62300001	62350000	0.0050294048497197	48311	74700	14852652	606868
Butte	Sev	CM022185.2_RagTag	62300001	62350000	0.0052775702334617	48306	22688	4298948	338908
WTX	AZ	CM022185.2_RagTag	62300001	62350000	0.0057155977312627	48311	105548	18466660	857740
WTX	Sev	CM022185.2_RagTag	62300001	62350000	0.0055694277848822	48306	29772	5345612	451708
WTX	Butte	CM022185.2_RagTag	62300001	62350000	0.0056068874110896	48311	81426	14522496	937024
WTX	Butte	CM022185.2_RagTag	62350001	62400000	0.0059687601969157	47080	84144	14097400	968200
WTX	Sev	CM022185.2_RagTag	62350001	62400000	0.0063100747872166	47077	32656	5175216	474384
WTX	AZ	CM022185.2_RagTag	62350001	62400000	0.0062075795029091	47080	111730	17998964	833036
Butte	Sev	CM022185.2_RagTag	62350001	62400000	0.0056276639294916	47077	23370	4152700	366980
Butte	AZ	CM022185.2_RagTag	62350001	62400000	0.0056169087146409	47080	81132	14444244	621356
Sev	AZ	CM022185.2_RagTag	62350001	62400000	0.0059435907569451	47077	31522	5303528	346072
WTX	Butte	CM022185.2_RagTag	62400001	62450000	0.0063057623935064	48661	92120	14608860	962660
WTX	Sev	CM022185.2_RagTag	62400001	62450000	0.0063593733820505	48660	34392	5408080	431240
WTX	AZ	CM022185.2_RagTag	62400001	62450000	0.006367035487229	48661	118580	18624052	840348
Butte	Sev	CM022185.2_RagTag	62400001	62450000	0.0061914893617021	48660	26772	4324000	347456
Butte	AZ	CM022185.2_RagTag	62400001	62450000	0.0059101686597341	48661	88010	14891284	680236
Sev	AZ	CM022185.2_RagTag	62400001	62450000	0.0061281595715584	48660	33788	5513564	325756
Sev	AZ	CM022185.2_RagTag	62450001	62500000	0.005685935588106	48068	30632	5387328	381672
Butte	Sev	CM022185.2_RagTag	62450001	62500000	0.005485570359389	48068	23208	4230736	384464
Butte	AZ	CM022185.2_RagTag	62450001	62500000	0.0056188806118885	48075	82772	14731048	652952
WTX	Sev	CM022185.2_RagTag	62450001	62500000	0.0057150325918135	48068	29908	5233216	535784
WTX	Butte	CM022185.2_RagTag	62450001	62500000	0.0058245614819168	48075	83408	14320048	1063952
WTX	AZ	CM022185.2_RagTag	62450001	62500000	0.006017802753321	48075	109718	18232236	997764
WTX	AZ	CM022185.2_RagTag	62500001	62550000	0.0060744226491031	48681	112944	18593372	879028
