pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
WTX	CM022187.2_RagTag	22250001	22300000	0.0061073181077837	48813	52983	8675330	599140
AZ	CM022187.2_RagTag	22300001	22350000	0.0039993083599157	49090	36637	9160834	166266
WTX	CM022187.2_RagTag	22300001	22350000	0.0041334992206234	49090	37157	8989236	337864
Butte	CM022187.2_RagTag	22300001	22350000	0.0035884638244076	49090	20196	5628035	262765
Sev	CM022187.2_RagTag	22300001	22350000	0.0034399463403442	49086	2354	684313	52037
AZ	CM022187.2_RagTag	22350001	22400000	0.0032466916043306	49369	29926	9217383	162727
Sev	CM022187.2_RagTag	22350001	22400000	0.0022925296591533	49369	1595	695738	44797
Butte	CM022187.2_RagTag	22350001	22400000	0.0029957651662261	49369	17021	5681687	242593
WTX	CM022187.2_RagTag	22350001	22400000	0.0030182726166161	49369	27038	8958104	422006
AZ	CM022187.2_RagTag	22400001	22450000	0.0033264311103874	48803	30317	9113972	158598
Sev	CM022187.2_RagTag	22400001	22450000	0.002473143099644	48801	1725	697493	34552
Butte	CM022187.2_RagTag	22400001	22450000	0.0030567028261007	48803	17159	5613565	242795
WTX	CM022187.2_RagTag	22400001	22450000	0.0037520799013538	48803	33511	8931313	341257
AZ	CM022187.2_RagTag	22450001	22500000	0.0047526248199465	49041	43566	9166724	151066
WTX	CM022187.2_RagTag	22450001	22500000	0.0046747310301932	49041	41668	8913454	404336
Butte	CM022187.2_RagTag	22450001	22500000	0.0044583057666541	49041	25425	5702839	182081
Sev	CM022187.2_RagTag	22450001	22500000	0.0042126225490196	49040	2970	705024	30591
WTX	CM022187.2_RagTag	22500001	22550000	0.0033034874515943	39242	23515	7118235	337745
Butte	CM022187.2_RagTag	22500001	22550000	0.0030329615795327	39242	13690	4513740	195300
Sev	CM022187.2_RagTag	22500001	22550000	0.0029409852827755	39242	1674	569197	19433
AZ	CM022187.2_RagTag	22500001	22550000	0.0032145432641205	39242	23438	7291238	164742
AZ	CM022187.2_RagTag	22550001	22600000	0.0027683126198395	49150	25312	9143476	195024
Sev	CM022187.2_RagTag	22550001	22600000	0.0030985490807015	49150	2158	696455	40795
Butte	CM022187.2_RagTag	22550001	22600000	0.0022738222812198	49150	12799	5628848	269152
WTX	CM022187.2_RagTag	22550001	22600000	0.0035660488077041	49150	32111	9004644	333856
AZ	CM022187.2_RagTag	22600001	22650000	0.0017898485318745	43994	14688	8206281	152579
Sev	CM022187.2_RagTag	22600001	22650000	0.0021776851508201	43993	1373	630486	29424
Butte	CM022187.2_RagTag	22600001	22650000	0.0017960715202978	43994	9154	5096679	182601
WTX	CM022187.2_RagTag	22600001	22650000	0.002535201318812	43994	20386	8041176	317684
Sev	CM022187.2_RagTag	22650001	22700000	0.0030478587362417	43600	1865	611905	42095
WTX	CM022187.2_RagTag	22650001	22700000	0.0036479993734883	43600	29067	7967929	316071
Butte	CM022187.2_RagTag	22650001	22700000	0.0031772993317422	43600	15810	4975924	256076
AZ	CM022187.2_RagTag	22650001	22700000	0.0031907564826111	43600	25951	8133181	150819
Sev	CM022187.2_RagTag	22700001	22750000	0.0029005163381776	48943	2006	691601	42559
WTX	CM022187.2_RagTag	22700001	22750000	0.004584437846709	48944	41183	8983217	316143
Butte	CM022187.2_RagTag	22700001	22750000	0.0039387647741369	48944	22207	5638062	235218
AZ	CM022187.2_RagTag	22700001	22750000	0.0037214540454717	48944	33930	9117404	181956
AZ	CM022187.2_RagTag	22750001	22800000	0.0029816150380044	48973	27175	9114188	190682
Sev	CM022187.2_RagTag	22750001	22800000	0.0026615104640582	48969	1872	703360	31235
Butte	CM022187.2_RagTag	22750001	22800000	0.0033990185914811	48973	19233	5658398	218362
WTX	CM022187.2_RagTag	22750001	22800000	0.0038461776103415	48973	34237	8901565	403305
WTX	CM022187.2_RagTag	22800001	22850000	0.0062053812263981	48790	55213	8897600	372500
Butte	CM022187.2_RagTag	22800001	22850000	0.0050806398851361	48790	28733	5655390	199410
Sev	CM022187.2_RagTag	22800001	22850000	0.0053310381472227	48787	3642	683169	48681
AZ	CM022187.2_RagTag	22800001	22850000	0.0054220738265205	48790	49474	9124553	145547
WTX	CM022187.2_RagTag	22850001	22900000	0.0034265683018491	48819	30486	8896948	378662
Butte	CM022187.2_RagTag	22850001	22900000	0.003201969127304	48819	17978	5614670	243610
Sev	CM022187.2_RagTag	22850001	22900000	0.0032397345535898	48818	2233	689254	43031
AZ	CM022187.2_RagTag	22850001	22900000	0.0032033398057911	48819	29187	9111428	164182
WTX	CM022187.2_RagTag	22900001	22950000	0.0029794089686144	49245	26708	8964194	392356
Butte	CM022187.2_RagTag	22900001	22950000	0.0024963204806076	49245	14103	5649515	259885
Sev	CM022187.2_RagTag	22900001	22950000	0.0025939633531192	49245	1769	681968	56707
AZ	CM022187.2_RagTag	22900001	22950000	0.0027505390342222	49245	25261	9184018	172532
AZ	CM022187.2_RagTag	22950001	23000000	0.0062339961368059	36962	42695	6848737	174043
Sev	CM022187.2_RagTag	22950001	23000000	0.0048085378604712	36954	2488	517413	37017
WTX	CM022187.2_RagTag	22950001	23000000	0.0057811733761643	36962	38974	6741538	281242
Butte	CM022187.2_RagTag	22950001	23000000	0.0052080250087905	36962	21906	4206201	229239
WTX	CM022187.2_RagTag	23000001	23050000	0.0032648502285406	48989	29242	8956613	351297
AZ	CM022187.2_RagTag	23000001	23050000	0.003134770907736	48989	28708	9157926	149984
Sev	CM022187.2_RagTag	23000001	23050000	0.0027187448413467	48989	1894	696645	38190
Butte	CM022187.2_RagTag	23000001	23050000	0.003217220057073	48989	18176	5649598	229082
AZ	CM022187.2_RagTag	23050001	23100000	0.0037384910494282	49138	34356	9189804	146416
Sev	CM022187.2_RagTag	23050001	23100000	0.0031213904825993	49136	2143	686553	50517
Butte	CM022187.2_RagTag	23050001	23100000	0.0033831037274638	49138	19125	5653093	243467
WTX	CM022187.2_RagTag	23050001	23100000	0.0034293885510752	49138	30683	8947076	389144
Sev	CM022187.2_RagTag	23100001	23150000	0.0036491966874013	48911	2461	674395	59345
AZ	CM022187.2_RagTag	23100001	23150000	0.0038215066797812	48916	34905	9133832	160208
WTX	CM022187.2_RagTag	23100001	23150000	0.0041641448363696	48916	37146	8920439	373601
Butte	CM022187.2_RagTag	23100001	23150000	0.0037449541688857	48916	21067	5625436	244484
WTX	CM022187.2_RagTag	23150001	23200000	0.0034135832127843	48608	30344	8889193	346327
Sev	CM022187.2_RagTag	23150001	23200000	0.0026907814932865	48606	1799	668579	60541
AZ	CM022187.2_RagTag	23150001	23200000	0.0031904927038437	48608	28981	9083550	151970
Butte	CM022187.2_RagTag	23150001	23200000	0.0028557281695704	48608	15976	5594370	238590
Sev	CM022187.2_RagTag	23200001	23250000	0.0031468899773529	49161	2151	683532	53988
AZ	CM022187.2_RagTag	23200001	23250000	0.0035577427625833	49168	32687	9187567	154353
WTX	CM022187.2_RagTag	23200001	23250000	0.0039111145530402	49168	35150	8987208	354712
Butte	CM022187.2_RagTag	23200001	23250000	0.0035178788467132	49168	19786	5624412	275748
WTX	CM022187.2_RagTag	23250001	23300000	0.0041620341792073	49049	37117	8917995	401315
Sev	CM022187.2_RagTag	23250001	23300000	0.0037144403610564	49047	2546	685433	50302
AZ	CM022187.2_RagTag	23250001	23300000	0.0037801615240525	49049	34535	9135853	183457
Butte	CM022187.2_RagTag	23250001	23300000	0.0038613840345123	49049	21804	5646680	239200
Sev	CM022187.2_RagTag	23300001	23350000	0.0029611023396009	49003	2063	696700	38555
AZ	CM022187.2_RagTag	23300001	23350000	0.0031107137257783	49017	28452	9146454	166776
Butte	CM022187.2_RagTag	23300001	23350000	0.0032406363759839	49017	18300	5647039	235001
WTX	CM022187.2_RagTag	23300001	23350000	0.0032961776677089	49017	29494	8947940	365290
Sev	CM022187.2_RagTag	23350001	23400000	0.002723980178141	48941	1875	688331	45829
Butte	CM022187.2_RagTag	23350001	23400000	0.0030135070069362	48944	16980	5634631	238649
WTX	CM022187.2_RagTag	23350001	23400000	0.003217618877292	48944	28858	8968744	330616
AZ	CM022187.2_RagTag	23350001	23400000	0.0030970844404585	48944	28276	9129877	169483
Sev	CM022187.2_RagTag	23400001	23450000	0.0024148780394093	49259	1697	702727	36158
AZ	CM022187.2_RagTag	23400001	23450000	0.0024699703291844	49259	22662	9175009	184201
Butte	CM022187.2_RagTag	23400001	23450000	0.0020128120785674	49259	11400	5663718	247362
WTX	CM022187.2_RagTag	23400001	23450000	0.0024659037769869	49259	22058	8945199	414011
Sev	CM022187.2_RagTag	23450001	23500000	0.0027855670220846	49068	1951	700396	35624
Butte	CM022187.2_RagTag	23450001	23500000	0.0035911788716273	49068	20372	5672789	215371
WTX	CM022187.2_RagTag	23450001	23500000	0.0037129372156699	49068	33456	9010656	312264
AZ	CM022187.2_RagTag	23450001	23500000	0.0035349809921171	49068	32420	9171195	151725
WTX	CM022187.2_RagTag	23500001	23550000	0.0033908090925599	49022	30175	8899056	415124
Butte	CM022187.2_RagTag	23500001	23550000	0.0035035286524312	49022	19802	5652016	230624
Sev	CM022187.2_RagTag	23500001	23550000	0.002958987458026	49020	2062	696860	38470
AZ	CM022187.2_RagTag	23500001	23550000	0.0030467189802222	49022	27882	9151484	162696
WTX	CM022187.2_RagTag	23550001	23600000	0.0037228110151555	43800	29748	7990736	331264
Butte	CM022187.2_RagTag	23550001	23600000	0.0029803110388849	43800	15163	5087724	168276
Sev	CM022187.2_RagTag	23550001	23600000	0.0030031082010649	43799	1886	628016	28984
AZ	CM022187.2_RagTag	23550001	23600000	0.0032229641599547	43800	26395	8189666	132334
Sev	CM022187.2_RagTag	23600001	23650000	0.003984251563558	48631	2789	700006	29459
AZ	CM022187.2_RagTag	23600001	23650000	0.0037843911955538	48631	34304	9064602	175288
WTX	CM022187.2_RagTag	23600001	23650000	0.0039371115470678	48631	35285	8962154	277736
Butte	CM022187.2_RagTag	23600001	23650000	0.0036319929022109	48631	20149	5547643	288077
WTX	CM022187.2_RagTag	23650001	23700000	0.0042287354229499	48836	37889	8959889	318951
Butte	CM022187.2_RagTag	23650001	23700000	0.0038971840440817	48836	21962	5635351	224969
Sev	CM022187.2_RagTag	23650001	23700000	0.0033182724863618	48835	2309	695844	36696
AZ	CM022187.2_RagTag	23650001	23700000	0.0037559041988532	48836	34125	9085695	193145
Sev	CM022187.2_RagTag	23700001	23750000	0.0030421360493121	49151	2098	689647	47618
AZ	CM022187.2_RagTag	23700001	23750000	0.0036991097414173	49151	33965	9181939	156751
WTX	CM022187.2_RagTag	23700001	23750000	0.004015381208998	49151	35980	8960544	378146
Butte	CM022187.2_RagTag	23700001	23750000	0.0040059205932081	49151	22596	5640651	257469
WTX	CM022187.2_RagTag	23750001	23800000	0.0040515080164458	48748	35615	8790554	471566
Butte	CM022187.2_RagTag	23750001	23800000	0.0029401425560886	48748	16276	5535786	313974
Sev	CM022187.2_RagTag	23750001	23800000	0.00290989378666	48744	1969	676657	54563
AZ	CM022187.2_RagTag	23750001	23800000	0.0030250492383834	48748	27430	9067621	194499
WTX	CM022187.2_RagTag	23800001	23850000	0.0043720786578188	48934	38645	8839045	458415
Butte	CM022187.2_RagTag	23800001	23850000	0.0034135872308266	48934	19174	5616965	255115
Sev	CM022187.2_RagTag	23800001	23850000	0.0035298419510717	48932	2423	686433	47577
AZ	CM022187.2_RagTag	23800001	23850000	0.0036808215639286	48934	33612	9131657	165803
AZ	CM022187.2_RagTag	23850001	23900000	0.0040690804549446	48961	37219	9146784	155806
Sev	CM022187.2_RagTag	23850001	23900000	0.0037951026853917	48960	2581	680087	54328
WTX	CM022187.2_RagTag	23850001	23900000	0.0046095725198875	48961	40636	8815568	487022
Butte	CM022187.2_RagTag	23850001	23900000	0.0043791321884763	48961	24554	5607047	268273
WTX	CM022187.2_RagTag	23900001	23950000	0.0044195714113966	48480	38673	8750396	460804
Butte	CM022187.2_RagTag	23900001	23950000	0.004559965073676	48480	25433	5577455	240145
Sev	CM022187.2_RagTag	23900001	23950000	0.003849140946441	48476	2597	674696	52504
AZ	CM022187.2_RagTag	23900001	23950000	0.0047825158050064	48480	43203	9033530	177670
WTX	CM022187.2_RagTag	23950001	24000000	0.0037292344862423	49125	33303	8930251	403499
Butte	CM022187.2_RagTag	23950001	24000000	0.0037161313453259	49125	20813	5600717	294283
Sev	CM022187.2_RagTag	23950001	24000000	0.0034322476047568	49124	2388	695754	41121
AZ	CM022187.2_RagTag	23950001	24000000	0.0037869688859514	49125	34746	9175148	158602
WTX	CM022187.2_RagTag	24000001	24050000	0.0035128555890355	49067	31131	8862021	460709
Butte	CM022187.2_RagTag	24000001	24050000	0.0030569862518645	49067	17121	5600614	287426
Sev	CM022187.2_RagTag	24000001	24050000	0.0032348851894121	49052	2208	682559	53446
AZ	CM022187.2_RagTag	24000001	24050000	0.0036537013768843	49067	33429	9149352	173378
Sev	CM022187.2_RagTag	24050001	24100000	0.0035592238633072	49331	2458	690600	49365
AZ	CM022187.2_RagTag	24050001	24100000	0.0041313533980118	49331	37993	9196260	176630
WTX	CM022187.2_RagTag	24050001	24100000	0.0042729623508046	49331	37773	8840003	532887
Butte	CM022187.2_RagTag	24050001	24100000	0.0039018152108273	49331	21968	5630200	289520
WTX	CM022187.2_RagTag	24100001	24150000	0.0039097093517551	49037	34453	8812164	504866
Butte	CM022187.2_RagTag	24100001	24150000	0.0035340108733015	49037	19750	5588551	295889
Sev	CM022187.2_RagTag	24100001	24150000	0.0028741934031524	49036	1979	688541	47014
AZ	CM022187.2_RagTag	24100001	24150000	0.0036080348485398	49037	32905	9119923	197107
Sev	CM022187.2_RagTag	24150001	24200000	0.0022429560773704	49192	1552	691944	45966
AZ	CM022187.2_RagTag	24150001	24200000	0.0030091944271103	49194	27559	9158265	188595
WTX	CM022187.2_RagTag	24150001	24200000	0.0038596056617158	49194	34276	8880700	466160
Butte	CM022187.2_RagTag	24150001	24200000	0.0029306001372501	49194	16548	5646625	256655
WTX	CM022187.2_RagTag	24200001	24250000	0.0040326094850751	48963	35536	8812160	490810
Butte	CM022187.2_RagTag	24200001	24250000	0.0035138154852289	48963	19725	5613556	262004
Sev	CM022187.2_RagTag	24200001	24250000	0.0034898183501099	48963	2413	691440	43005
AZ	CM022187.2_RagTag	24200001	24250000	0.0038320090666722	48963	35002	9134112	168858
AZ	CM022187.2_RagTag	24250001	24300000	0.0034444910037132	47251	30365	8815526	162164
WTX	CM022187.2_RagTag	24250001	24300000	0.0042368568256165	47251	36296	8566728	410962
Butte	CM022187.2_RagTag	24250001	24300000	0.003119421568047	47251	16809	5388499	281621
Sev	CM022187.2_RagTag	24250001	24300000	0.0033295617852131	47241	2157	647833	60932
Butte	CM022187.2_RagTag	24300001	24350000	0.0033756128817367	49183	19134	5668304	233656
WTX	CM022187.2_RagTag	24300001	24350000	0.0036259533630899	49183	32305	8909381	435389
Sev	CM022187.2_RagTag	24300001	24350000	0.0031143420772632	49183	2166	695492	42253
AZ	CM022187.2_RagTag	24300001	24350000	0.0033816837638121	49183	30969	9157864	186906
AZ	CM022187.2_RagTag	24350001	24400000	0.0040223284539459	48131	36175	8993547	151343
Sev	CM022187.2_RagTag	24350001	24400000	0.0031279974186286	48131	2123	678709	43256
Butte	CM022187.2_RagTag	24350001	24400000	0.0038661103051181	48131	21348	5521829	253891
WTX	CM022187.2_RagTag	24350001	24400000	0.0040458879950252	48131	35550	8786699	358191
Sev	CM022187.2_RagTag	24400001	24450000	0.0026854861549387	49094	1868	695591	40834
AZ	CM022187.2_RagTag	24400001	24450000	0.0034333342310368	49095	31489	9171551	156499
WTX	CM022187.2_RagTag	24400001	24450000	0.0035912323279495	49095	32359	9010556	317494
Butte	CM022187.2_RagTag	24400001	24450000	0.0031034392005879	49095	17570	5661461	229939
AZ	CM022187.2_RagTag	24450001	24500000	0.003813144215384	49227	35144	9216541	136589
Sev	CM022187.2_RagTag	24450001	24500000	0.0041105499838885	49226	2883	701366	37039
Butte	CM022187.2_RagTag	24450001	24500000	0.0035519712252497	49227	20185	5682760	224480
WTX	CM022187.2_RagTag	24450001	24500000	0.0041855696569337	49227	37988	9075945	277185
AZ	CM022187.2_RagTag	24500001	24550000	0.004601800375599	48915	41975	9121430	172420
Sev	CM022187.2_RagTag	24500001	24550000	0.0042729897125203	48911	2910	681022	52703
Butte	CM022187.2_RagTag	24500001	24550000	0.0044324563455952	48915	24968	5632994	236806
WTX	CM022187.2_RagTag	24500001	24550000	0.0048880607000258	48915	43290	8856273	437577
AZ	CM022187.2_RagTag	24550001	24600000	0.0057485948019547	48890	52402	9115619	173481
Sev	CM022187.2_RagTag	24550001	24600000	0.0049647622620572	48889	3454	695703	37647
Butte	CM022187.2_RagTag	24550001	24600000	0.0055318540284159	48890	31327	5663020	203780
WTX	CM022187.2_RagTag	24550001	24600000	0.0061099791739605	48890	54170	8865824	423276
WTX	CM022187.2_RagTag	24600001	24650000	0.0047517344935583	48410	41509	8735547	462353
Butte	CM022187.2_RagTag	24600001	24650000	0.0043313707274173	48410	24286	5607001	202199
Sev	CM022187.2_RagTag	24600001	24650000	0.0038432792875218	48406	2638	686393	39757
AZ	CM022187.2_RagTag	24600001	24650000	0.0046703071601212	48410	42122	9019107	178793
AZ	CM022187.2_RagTag	24650001	24700000	0.0037952648626131	48704	34330	9045482	208278
Sev	CM022187.2_RagTag	24650001	24700000	0.0037901345839952	48704	2603	686783	43777
WTX	CM022187.2_RagTag	24650001	24700000	0.004493003804751	48704	39567	8806358	447402
Butte	CM022187.2_RagTag	24650001	24700000	0.0032546009423902	48704	18346	5636943	207537
Butte	CM022187.2_RagTag	24700001	24750000	0.0056042798142223	48658	31290	5583233	255727
AZ	CM022187.2_RagTag	24700001	24750000	0.005883629385708	48658	53252	9050876	194144
Sev	CM022187.2_RagTag	24700001	24750000	0.0049508323632214	48658	3415	689783	40087
WTX	CM022187.2_RagTag	24700001	24750000	0.0062455914154039	48658	55242	8844959	400061
AZ	CM022187.2_RagTag	24750001	24800000	0.0046448798524853	48574	42012	9044798	184262
Sev	CM022187.2_RagTag	24750001	24800000	0.0039752012746299	48574	2727	686003	42607
Butte	CM022187.2_RagTag	24750001	24800000	0.0035445280544314	48574	19567	5520340	308540
WTX	CM022187.2_RagTag	24750001	24800000	0.0049738296254838	48574	43652	8776336	452724
WTX	CM022187.2_RagTag	24800001	24850000	0.0048866365819928	48478	42968	8792960	417860
Butte	CM022187.2_RagTag	24800001	24850000	0.0045869374329391	48478	25419	5541606	275754
Sev	CM022187.2_RagTag	24800001	24850000	0.0032838886420414	48461	2232	679682	47488
AZ	CM022187.2_RagTag	24800001	24850000	0.0048367826191397	48478	43774	9050231	160589
Butte	CM022187.2_RagTag	24850001	24900000	0.0061347197122968	48740	34076	5554614	294186
Sev	CM022187.2_RagTag	24850001	24900000	0.0057335320138061	48740	3917	683174	47926
WTX	CM022187.2_RagTag	24850001	24900000	0.0066207393804886	48740	58768	8876350	384250
AZ	CM022187.2_RagTag	24850001	24900000	0.0064885421687424	48740	58842	9068601	191999
Butte	CM022187.2_RagTag	24900001	24950000	0.0042013462836094	48698	23492	5591541	252219
Sev	CM022187.2_RagTag	24900001	24950000	0.0040272438904135	48697	2769	687567	42903
WTX	CM022187.2_RagTag	24900001	24950000	0.0046830864951523	48698	41223	8802528	450092
AZ	CM022187.2_RagTag	24900001	24950000	0.0049154493977915	48698	44589	9071195	181425
WTX	CM022187.2_RagTag	24950001	25000000	0.0061193397672883	47985	52762	8622172	494978
Butte	CM022187.2_RagTag	24950001	25000000	0.0053453334541235	47985	29266	5475056	283144
Sev	CM022187.2_RagTag	24950001	25000000	0.0045700148351573	47984	3022	661267	58508
AZ	CM022187.2_RagTag	24950001	25000000	0.0055982447145869	47985	50295	8984066	133084
Sev	CM022187.2_RagTag	25000001	25050000	0.0035688489211808	48978	2426	679771	54944
Butte	CM022187.2_RagTag	25000001	25050000	0.0037896250698438	48981	21249	5607151	270569
WTX	CM022187.2_RagTag	25000001	25050000	0.005139365378502	48981	45106	8776570	529820
AZ	CM022187.2_RagTag	25000001	25050000	0.0045559010409625	48981	41451	9098310	208080
WTX	CM022187.2_RagTag	25050001	25100000	0.0056132815543127	49008	49573	8831376	480144
Butte	CM022187.2_RagTag	25050001	25100000	0.0050993482064174	49008	28707	5629543	251417
